transaction_id,fraud_flag
T002330,0
T002331,0
T002332,0
T002333,1
T002334,0
T002335,0
T002336,0
T002337,0
T002338,0
T002339,0
T002340,0
T002341,0
T002342,1
T002343,1
T002344,0
T002345,1
T002346,0
T002347,0
T002348,0
T002349,1
T002350,1
T002351,0
T002352,0
T002353,0
T002354,0
T002355,0
T002356,1
T002357,1
T002358,0
T002359,0
T002360,0
T002361,0
T002362,0
T002363,0
T002364,0
T002365,0
T002366,0
T002367,0
T002368,0
T002369,1
T002370,0
T002371,0
T002372,0
T002373,0
T002374,0
T002375,0
T002376,0
T002377,1
T002378,0
T002379,0
T002380,0
T002381,0
T002382,0
T002383,1
T002384,0
T002385,0
T002386,0
T002387,0
T002388,0
T002389,0
T002390,0
T002391,1
T002392,0
T002393,0
T002394,0
T002395,0
T002396,0
T002397,1
T002398,1
T002399,1
T002400,1
T002401,0
T002402,0
T002403,0
T002404,1
T002405,0
T002406,1
T002407,1
T002408,0
T002409,0
T002410,0
T002411,0
T002412,0
T002413,1
T002414,0
T002415,1
T002416,0
T002417,0
T002418,0
T002419,0
T002420,0
T002421,0
T002422,0
T002423,0
T002424,0
T002425,0
T002426,0
T002427,1
T002428,0
T002429,0
T002430,0
T002431,0
T002432,0
T002433,0
T002434,0
T002435,0
T002436,1
T002437,0
T002438,0
T002439,0
T002440,0
T002441,0
T002442,0
T002443,0
T002444,0
T002445,0
T002446,0
T002447,0
T002448,1
T002449,0
T002450,0
T002451,0
T002452,0
T002453,0
T002454,0
T002455,0
T002456,1
T002457,0
T002458,0
T002459,0
T002460,0
T002461,1
T002462,0
T002463,0
T002464,0
T002465,0
T002466,0
T002467,0
T002468,1
T002469,0
T002470,1
T002471,1
T002472,0
T002473,0
T002474,1
T002475,0
T002476,0
T002477,0
T002478,0
T002479,0
T002480,0
T002481,0
T002482,1
T002483,0
T002484,0
T002485,0
T002486,1
T002487,0
T002488,0
T002489,0
T002490,0
T002491,1
T002492,0
T002493,0
T002494,0
T002495,0
T002496,1
T002497,0
T002498,1
T002499,0
T002500,0
T002501,0
T002502,0
T002503,0
T002504,1
T002505,0
T002506,0
T002507,1
T002508,0
T002509,0
T002510,1
T002511,1
T002512,0
T002513,1
T002514,0
T002515,0
T002516,0
T002517,0
T002518,1
T002519,1
T002520,0
T002521,0
T002522,0
T002523,1
T002524,0
T002525,1
T002526,0
T002527,0
T002528,0
T002529,0
T002530,0
T002531,0
T002532,0
T002533,0
T002534,0
T002535,0
T002536,0
T002537,1
T002538,0
T002539,0
T002540,0
T002541,0
T002542,0
T002543,0
T002544,0
T002545,0
T002546,0
T002547,0
T002548,0
T002549,0
T002550,0
T002551,1
T002552,0
T002553,0
T002554,0
T002555,0
T002556,0
T002557,0
T002558,0
T002559,0
T002560,0
T002561,0
T002562,0
T002563,0
T002564,0
T002565,0
T002566,1
T002567,0
T002568,0
T002569,1
T002570,0
T002571,0
T002572,0
T002573,0
T002574,0
T002575,0
T002576,1
T002577,0
T002578,0
T002579,1
T002580,0
T002581,0
T002582,1
T002583,0
T002584,0
T002585,1
T002586,1
T002587,0
T002588,0
T002589,0
T002590,1
T002591,1
T002592,0
T002593,0
T002594,0
T002595,0
T002596,0
T002597,0
T002598,0
T002599,0
T002600,0
T002601,0
T002602,1
T002603,0
T002604,1
T002605,0
T002606,0
T002607,0
T002608,0
T002609,0
T002610,0
T002611,0
T002612,0
T002613,0
T002614,0
T002615,0
T002616,0
T002617,0
T002618,1
T002619,0
T002620,0
T002621,1
T002622,0
T002623,0
T002624,0
T002625,0
T002626,0
T002627,0
T002628,0
T002629,0
T002630,0
T002631,0
T002632,1
T002633,0
T002634,0
T002635,0
T002636,1
T002637,0
T002638,0
T002639,0
T002640,0
T002641,0
T002642,0
T002643,0
T002644,0
T002645,0
T002646,0
T002647,0
T002648,0
T002649,1
T002650,0
T002651,0
T002652,0
T002653,0
T002654,0
T002655,0
T002656,1
T002657,0
T002658,0
T002659,0
T002660,1
T002661,0
T002662,1
T002663,0
T002664,0
T002665,0
T002666,0
T002667,0
T002668,0
T002669,0
T002670,0
T002671,0
T002672,0
T002673,0
T002674,1
T002675,0
T002676,0
T002677,0
T002678,0
T002679,0
T002680,0
T002681,0
T002682,0
T002683,0
T002684,0
T002685,0
T002686,0
T002687,1
T002688,1
T002689,0
T002690,0
T002691,0
T002692,0
T002693,0
T002694,0
T002695,0
T002696,0
T002697,0
T002698,0
T002699,1
T002700,0
T002701,0
T002702,0
T002703,0
T002704,1
T002705,0
T002706,0
T002707,0
T002708,0
T002709,0
T002710,0
T002711,0
T002712,0
T002713,0
T002714,0
T002715,0
T002716,1
T002717,0
T002718,1
T002719,0
T002720,1
T002721,0
T002722,0
T002723,0
T002724,1
T002725,0
T002726,0
T002727,1
T002728,0
T002729,0
T002730,0
T002731,0
T002732,0
T002733,1
T002734,1
T002735,0
T002736,1
T002737,0
T002738,0
T002739,0
T002740,0
T002741,0
T002742,0
T002743,0
T002744,1
T002745,0
T002746,1
T002747,0
T002748,0
T002749,1
T002750,1
T002751,1
T002752,1
T002753,1
T002754,0
T002755,1
T002756,0
T002757,0
T002758,0
T002759,1
T002760,0
T002761,0
T002762,0
T002763,0
T002764,0
T002765,1
T002766,1
T002767,0
T002768,0
T002769,1
T002770,1
T002771,0
T002772,0
T002773,0
T002774,0
T002775,0
T002776,1
T002777,1
T002778,0
T002779,0
T002780,0
T002781,0
T002782,0
T002783,0
T002784,0
T002785,0
T002786,0
T002787,0
T002788,1
T002789,0
T002790,0
T002791,1
T002792,0
T002793,0
T002794,0
T002795,0
T002796,0
T002797,0
T002798,0
T002799,0
T002800,0
T002801,0
T002802,0
T002803,1
T002804,0
T002805,0
T002806,0
T002807,0
T002808,0
T002809,0
T002810,0
T002811,1
T002812,0
T002813,0
T002814,1
T002815,0
T002816,0
T002817,0
T002818,0
T002819,0
T002820,0
T002821,0
T002822,0
T002823,0
T002824,0
T002825,0
T002826,0
T002827,0
T002828,1
T002829,1
T002830,0
T002831,1
T002832,0
T002833,0
T002834,0
T002835,0
T002836,1
T002837,0
T002838,0
T002839,0
T002840,0
T002841,0
T002842,1
T002843,0
T002844,0
T002845,1
T002846,0
T002847,0
T002848,0
T002849,0
T002850,0
T002851,0
T002852,0
T002853,0
T002854,0
T002855,0
T002856,0
T002857,0
T002858,0
T002859,0
T002860,0
T002861,0
T002862,0
T002863,0
T002864,0
T002865,0
T002866,0
T002867,1
T002868,0
T002869,0
T002870,0
T002871,1
T002872,0
T002873,1
T002874,0
T002875,0
T002876,1
T002877,1
T002878,0
T002879,0
T002880,1
T002881,0
T002882,0
T002883,0
T002884,0
T002885,0
T002886,0
T002887,1
T002888,1
T002889,0
T002890,0
T002891,0
T002892,0
T002893,0
T002894,0
T002895,0
T002896,0
T002897,0
T002898,0
T002899,1
T002900,0
T002901,0
T002902,1
T002903,1
T002904,1
T002905,0
T002906,0
T002907,0
T002908,1
T002909,1
T002910,1
T002911,0
T002912,0
T002913,0
T002914,0
T002915,0
T002916,0
T002917,0
T002918,0
T002919,0
T002920,0
T002921,0
T002922,0
T002923,1
T002924,0
T002925,0
T002926,0
T002927,1
T002928,0
T002929,0
T002930,0
T002931,0
T002932,0
T002933,1
T002934,0
T002935,0
T002936,0
T002937,0
T002938,0
T002939,1
T002940,0
T002941,0
T002942,1
T002943,1
T002944,1
T002945,0
T002946,0
T002947,1
T002948,0
T002949,1
T002950,0
T002951,0
T002952,0
T002953,1
T002954,0
T002955,1
T002956,1
T002957,0
T002958,0
T002959,0
T002960,0
T002961,0
T002962,1
T002963,0
T002964,0
T002965,0
T002966,1
T002967,0
T002968,0
T002969,0
T002970,1
T002971,0
T002972,0
T002973,1
T002974,0
T002975,0
T002976,0
T002977,0
T002978,0
T002979,0
T002980,0
T002981,0
T002982,1
T002983,0
T002984,0
T002985,0
T002986,0
T002987,0
T002988,1
T002989,1
T002990,1
T002991,0
T002992,1
T002993,0
T002994,0
T002995,1
T002996,0
T002997,1
T002998,1
T002999,0
T003000,0
T003001,1
T003002,0
T003003,0
T003004,0
T003005,1
T003006,1
T003007,0
T003008,1
T003009,0
T003010,0
T003011,0
T003012,0
T003013,1
T003014,0
T003015,1
T003016,0
T003017,0
T003018,1
T003019,0
T003020,0
T003021,0
T003022,0
T003023,0
T003024,0
T003025,0
T003026,0
T003027,0
T003028,1
T003029,0
T003030,0
T003031,0
T003032,0
T003033,0
T003034,0
T003035,0
T003036,0
T003037,0
T003038,1
T003039,0
T003040,0
T003041,1
T003042,0
T003043,0
T003044,0
T003045,0
T003046,0
T003047,0
T003048,1
T003049,0
T003050,0
T003051,0
T003052,0
T003053,0
T003054,0
T003055,0
T003056,1
T003057,0
T003058,0
T003059,0
T003060,0
T003061,0
T003062,0
T003063,0
T003064,0
T003065,0
T003066,1
T003067,1
T003068,0
T003069,0
T003070,0
T003071,0
T003072,1
T003073,0
T003074,0
T003075,0
T003076,0
T003077,0
T003078,0
T003079,0
T003080,0
T003081,0
T003082,0
T003083,0
T003084,1
T003085,0
T003086,1
T003087,0
T003088,0
T003089,1
T003090,0
T003091,0
T003092,0
T003093,0
T003094,0
T003095,0
T003096,0
T003097,0
T003098,0
T003099,0
T003100,0
T003101,0
T003102,1
T003103,1
T003104,0
T003105,0
T003106,0
T003107,1
T003108,0
T003109,0
T003110,0
T003111,0
T003112,0
T003113,0
T003114,0
T003115,1
T003116,0
T003117,0
T003118,1
T003119,0
T003120,0
T003121,0
T003122,0
T003123,0
T003124,0
T003125,0
T003126,0
T003127,0
T003128,0
T003129,0
T003130,0
T003131,0
T003132,0
T003133,1
T003134,0
T003135,0
T003136,0
T003137,0
T003138,0
T003139,1
T003140,0
T003141,0
T003142,0
T003143,0
T003144,0
T003145,1
T003146,0
T003147,0
T003148,0
T003149,0
T003150,0
T003151,0
T003152,0
T003153,1
T003154,0
T003155,0
T003156,0
T003157,0
T003158,1
T003159,1
T003160,0
T003161,0
T003162,0
T003163,0
T003164,0
T003165,1
T003166,1
T003167,0
T003168,1
T003169,1
T003170,0
T003171,1
T003172,0
T003173,0
T003174,0
T003175,1
T003176,0
T003177,0
T003178,1
T003179,1
T003180,0
T003181,0
T003182,0
T003183,1
T003184,0
T003185,0
T003186,0
T003187,1
T003188,0
T003189,0
T003190,0
T003191,0
T003192,0
T003193,0
T003194,1
T003195,0
T003196,0
T003197,0
T003198,0
T003199,0
T003200,1
T003201,0
T003202,0
T003203,0
T003204,0
T003205,0
T003206,0
T003207,0
T003208,0
T003209,0
T003210,0
T003211,0
T003212,0
T003213,1
T003214,0
T003215,0
T003216,0
T003217,0
T003218,1
T003219,0
T003220,1
T003221,0
T003222,0
T003223,0
T003224,0
T003225,0
T003226,1
T003227,0
T003228,0
T003229,1
T003230,0
T003231,0
T003232,0
T003233,0
T003234,0
T003235,1
T003236,1
T003237,0
T003238,0
T003239,0
T003240,0
T003241,1
T003242,1
T003243,1
T003244,0
T003245,0
T003246,1
T003247,0
T003248,1
T003249,0
T003250,0
T003251,0
T003252,1
T003253,1
T003254,1
T003255,0
T003256,0
T003257,0
T003258,0
T003259,0
T003260,1
T003261,0
T003262,0
T003263,0
T003264,0
T003265,0
T003266,0
T003267,0
T003268,0
T003269,0
T003270,0
T003271,0
T003272,0
T003273,1
T003274,0
T003275,1
T003276,0
T003277,1
T003278,0
T003279,0
T003280,1
T003281,0
T003282,0
T003283,0
T003284,0
T003285,0
T003286,0
T003287,0
T003288,0
T003289,0
T003290,0
T003291,0
T003292,0
T003293,0
T003294,0
T003295,0
T003296,0
T003297,0
T003298,0
T003299,0
T003300,0
T003301,0
T003302,0
T003303,1
T003304,1
T003305,1
T003306,0
T003307,0
T003308,0
T003309,0
T003310,0
T003311,1
T003312,0
T003313,0
T003314,0
T003315,0
T003316,0
T003317,1
T003318,0
T003319,0
T003320,1
T003321,1
T003322,1
T003323,1
T003324,0
T003325,0
T003326,0
T003327,0
T003328,1
T003329,1
T003330,0
T003331,0
T003332,0
T003333,0
T003334,1
T003335,0
T003336,0
T003337,0
T003338,0
T003339,0
T003340,0
T003341,1
T003342,0
T003343,0
T003344,1
T003345,0
T003346,1
T003347,1
T003348,1
T003349,0
T003350,0
T003351,0
T003352,0
T003353,0
T003354,0
T003355,0
T003356,0
T003357,0
T003358,0
T003359,0
T003360,0
T003361,0
T003362,1
T003363,0
T003364,0
T003365,0
T003366,0
T003367,0
T003368,0
T003369,0
T003370,0
T003371,0
T003372,0
T003373,0
T003374,0
T003375,0
T003376,0
T003377,1
T003378,0
T003379,1
T003380,0
T003381,0
T003382,0
T003383,0
T003384,0
T003385,0
T003386,1
T003387,0
T003388,1
T003389,1
T003390,1
T003391,0
T003392,0
T003393,0
T003394,0
T003395,1
T003396,0
T003397,0
T003398,0
T003399,0
T003400,1
T003401,0
T003402,0
T003403,0
T003404,0
T003405,1
T003406,0
T003407,0
T003408,0
T003409,1
T003410,0
T003411,0
T003412,0
T003413,0
T003414,0
T003415,0
T003416,0
T003417,0
T003418,1
T003419,0
T003420,1
T003421,0
T003422,0
T003423,0
T003424,0
T003425,1
T003426,1
T003427,0
T003428,0
T003429,0
T003430,1
T003431,0
T003432,0
T003433,0
T003434,1
T003435,1
T003436,0
T003437,1
T003438,0
T003439,0
T003440,0
T003441,0
T003442,1
T003443,0
T003444,1
T003445,0
T003446,0
T003447,0
T003448,0
T003449,1
T003450,0
T003451,0
T003452,0
T003453,0
T003454,0
T003455,0
T003456,0
T003457,0
T003458,0
T003459,0
T003460,1
T003461,0
T003462,0
T003463,0
T003464,1
T003465,0
T003466,0
T003467,0
T003468,0
T003469,0
T003470,0
T003471,0
T003472,0
T003473,1
T003474,0
T003475,0
T003476,0
T003477,0
T003478,0
T003479,0
T003480,0
T003481,0
T003482,0
T003483,0
T003484,0
T003485,0
T003486,0
T003487,1
T003488,0
T003489,0
T003490,0
T003491,0
T003492,0
T003493,1
T003494,0
T003495,0
T003496,1
T003497,0
T003498,0
T003499,0
T003500,1
T003501,0
T003502,0
T003503,0
T003504,0
T003505,0
T003506,0
T003507,0
T003508,0
T003509,0
T003510,0
T003511,0
T003512,1
T003513,1
T003514,1
T003515,0
T003516,0
T003517,1
T003518,0
T003519,0
T003520,0
T003521,0
T003522,0
T003523,0
T003524,0
T003525,0
T003526,0
T003527,0
T003528,1
T003529,0
T003530,0
T003531,0
T003532,0
T003533,0
T003534,1
T003535,0
T003536,0
T003537,0
T003538,0
T003539,0
T003540,0
T003541,0
T003542,0
T003543,1
T003544,0
T003545,0
T003546,0
T003547,0
T003548,0
T003549,0
T003550,1
T003551,0
T003552,1
T003553,0
T003554,0
T003555,1
T003556,0
T003557,0
T003558,0
T003559,1
T003560,0
T003561,0
T003562,0
T003563,1
T003564,0
T003565,0
T003566,0
T003567,0
T003568,0
T003569,0
T003570,0
T003571,0
T003572,0
T003573,0
T003574,1
T003575,0
T003576,1
T003577,1
T003578,0
T003579,0
T003580,0
T003581,0
T003582,0
T003583,0
T003584,0
T003585,0
T003586,0
T003587,0
T003588,1
T003589,0
T003590,0
T003591,0
T003592,0
T003593,0
T003594,0
T003595,1
T003596,1
T003597,0
T003598,1
T003599,0
T003600,0
T003601,1
T003602,0
T003603,1
T003604,1
T003605,0
T003606,1
T003607,0
T003608,0
T003609,0
T003610,0
T003611,0
T003612,1
T003613,0
T003614,0
T003615,0
T003616,0
T003617,0
T003618,0
T003619,0
T003620,1
T003621,0
T003622,0
T003623,0
T003624,1
T003625,1
T003626,1
T003627,0
T003628,0
T003629,1
T003630,0
T003631,0
T003632,0
T003633,0
T003634,0
T003635,0
T003636,1
T003637,1
T003638,0
T003639,0
T003640,0
T003641,1
T003642,0
T003643,0
T003644,1
T003645,0
T003646,0
T003647,0
T003648,0
T003649,1
T003650,1
T003651,0
T003652,0
T003653,0
T003654,0
T003655,1
T003656,0
T003657,0
T003658,1
T003659,0
T003660,1
T003661,1
T003662,0
T003663,1
T003664,1
T003665,0
T003666,0
T003667,0
T003668,1
T003669,1
T003670,0
T003671,0
T003672,1
T003673,0
T003674,1
T003675,0
T003676,0
T003677,0
T003678,0
T003679,0
T003680,0
T003681,0
T003682,0
T003683,0
T003684,0
T003685,1
T003686,0
T003687,0
T003688,0
T003689,0
T003690,1
T003691,0
T003692,1
T003693,0
T003694,0
T003695,0
T003696,1
T003697,1
T003698,0
T003699,0
T003700,0
T003701,0
T003702,0
T003703,1
T003704,0
T003705,0
T003706,0
T003707,0
T003708,1
T003709,1
T003710,0
T003711,0
T003712,0
T003713,0
T003714,0
T003715,1
T003716,0
T003717,0
T003718,0
T003719,0
T003720,0
T003721,0
T003722,0
T003723,1
T003724,0
T003725,0
T003726,0
T003727,0
T003728,1
T003729,1
T003730,0
T003731,0
T003732,1
T003733,0
T003734,0
T003735,0
T003736,1
T003737,0
T003738,0
T003739,0
T003740,0
T003741,1
T003742,0
T003743,0
T003744,0
T003745,0
T003746,0
T003747,0
T003748,0
T003749,1
T003750,0
T003751,0
T003752,0
T003753,0
T003754,0
T003755,0
T003756,0
T003757,1
T003758,0
T003759,0
T003760,0
T003761,0
T003762,0
T003763,0
T003764,0
T003765,1
T003766,0
T003767,0
T003768,1
T003769,1
T003770,0
T003771,0
T003772,0
T003773,1
T003774,0
T003775,1
T003776,0
T003777,0
T003778,0
T003779,0
T003780,1
T003781,0
T003782,0
T003783,0
T003784,0
T003785,1
T003786,1
T003787,0
T003788,0
T003789,0
T003790,0
T003791,0
T003792,0
T003793,0
T003794,0
T003795,1
T003796,0
T003797,0
T003798,0
T003799,0
T003800,0
T003801,0
T003802,0
T003803,0
T003804,0
T003805,0
T003806,0
T003807,1
T003808,0
T003809,0
T003810,0
T003811,0
T003812,1
T003813,0
T003814,0
T003815,0
T003816,0
T003817,0
T003818,1
T003819,0
T003820,0
T003821,0
T003822,0
T003823,0
T003824,0
T003825,0
T003826,0
T003827,0
T003828,0
T003829,0
T003830,0
T003831,0
T003832,0
T003833,0
T003834,0
T003835,1
T003836,0
T003837,0
T003838,1
T003839,0
T003840,0
T003841,0
T003842,0
T003843,1
T003844,1
T003845,0
T003846,0
T003847,0
T003848,0
T003849,0
T003850,0
T003851,0
T003852,1
T003853,0
T003854,0
T003855,0
T003856,0
T003857,0
T003858,1
T003859,0
T003860,0
T003861,0
T003862,0
T003863,0
T003864,0
T003865,0
T003866,1
T003867,0
T003868,0
T003869,0
T003870,0
T003871,0
T003872,1
T003873,1
T003874,0
T003875,1
T003876,1
T003877,0
T003878,0
T003879,1
T003880,1
T003881,0
T003882,0
T003883,0
T003884,0
T003885,1
T003886,0
T003887,0
T003888,0
T003889,0
T003890,1
T003891,1
T003892,1
T003893,1
T003894,0
T003895,0
T003896,1
T003897,0
T003898,0
T003899,1
T003900,0
T003901,0
T003902,0
T003903,0
T003904,0
T003905,0
T003906,0
T003907,1
T003908,0
T003909,0
T003910,0
T003911,0
T003912,0
T003913,0
T003914,0
T003915,1
T003916,0
T003917,0
T003918,0
T003919,0
T003920,0
T003921,0
T003922,0
T003923,0
T003924,1
T003925,1
T003926,0
T003927,1
T003928,0
T003929,0
T003930,0
T003931,0
T003932,0
T003933,0
T003934,0
T003935,0
T003936,0
T003937,0
T003938,0
T003939,0
T003940,0
T003941,1
T003942,0
T003943,0
T003944,0
T003945,0
T003946,0
T003947,0
T003948,1
T003949,0
T003950,0
T003951,0
T003952,0
T003953,0
T003954,0
T003955,0
T003956,0
T003957,0
T003958,1
T003959,0
T003960,0
T003961,0
T003962,0
T003963,0
T003964,0
T003965,0
T003966,0
T003967,0
T003968,0
T003969,1
T003970,0
T003971,0
T003972,0
T003973,0
T003974,1
T003975,0
T003976,1
T003977,0
T003978,0
T003979,1
T003980,0
T003981,0
T003982,0
T003983,0
T003984,0
T003985,1
T003986,1
T003987,0
T003988,0
T003989,0
T003990,0
T003991,0
T003992,0
T003993,0
T003994,0
T003995,1
T003996,1
T003997,0
T003998,0
T003999,0
T004000,0
T004001,0
T004002,0
T004003,0
T004004,0
T004005,0
T004006,0
T004007,0
T004008,0
T004009,0
T004010,0
T004011,0
T004012,0
T004013,0
T004014,0
T004015,0
T004016,0
T004017,0
T004018,0
T004019,0
T004020,1
T004021,1
T004022,0
T004023,1
T004024,0
T004025,0
T004026,1
T004027,0
T004028,1
T004029,0
T004030,0
T004031,0
T004032,0
T004033,0
T004034,0
T004035,1
T004036,1
T004037,1
T004038,0
T004039,0
T004040,0
T004041,1
T004042,1
T004043,0
T004044,0
T004045,0
T004046,1
T004047,0
T004048,0
T004049,1
T004050,1
T004051,1
T004052,1
T004053,0
T004054,0
T004055,0
T004056,0
T004057,1
T004058,0
T004059,1
T004060,1
T004061,1
T004062,1
T004063,0
T004064,0
T004065,0
T004066,0
T004067,0
T004068,0
T004069,0
T004070,0
T004071,0
T004072,0
T004073,0
T004074,0
T004075,0
T004076,0
T004077,1
T004078,0
T004079,0
T004080,0
T004081,0
T004082,0
T004083,0
T004084,1
T004085,1
T004086,0
T004087,0
T004088,1
T004089,1
T004090,0
T004091,0
T004092,0
T004093,0
T004094,0
T004095,1
T004096,0
T004097,1
T004098,0
T004099,0
T004100,0
T004101,0
T004102,0
T004103,1
T004104,0
T004105,0
T004106,0
T004107,0
T004108,0
T004109,1
T004110,0
T004111,0
T004112,0
T004113,1
T004114,0
T004115,0
T004116,0
T004117,0
T004118,1
T004119,0
T004120,0
T004121,1
T004122,0
T004123,0
T004124,0
T004125,0
T004126,0
T004127,0
T004128,0
T004129,0
T004130,0
T004131,0
T004132,1
T004133,1
T004134,0
T004135,0
T004136,0
T004137,0
T004138,0
T004139,0
T004140,0
T004141,1
T004142,0
T004143,0
T004144,0
T004145,0
T004146,0
T004147,0
T004148,0
T004149,0
T004150,0
T004151,0
T004152,0
T004153,0
T004154,0
T004155,0
T004156,1
T004157,1
T004158,1
T004159,0
T004160,0
T004161,0
T004162,0
T004163,0
T004164,1
T004165,1
T004166,0
T004167,0
T004168,0
T004169,0
T004170,0
T004171,0
T004172,0
T004173,0
T004174,0
T004175,0
T004176,0
T004177,0
T004178,0
T004179,0
T004180,0
T004181,1
T004182,0
T004183,1
T004184,0
T004185,0
T004186,1
T004187,0
T004188,0
T004189,0
T004190,0
T004191,0
T004192,0
T004193,0
T004194,0
T004195,0
T004196,0
T004197,0
T004198,0
T004199,0
T004200,0
T004201,0
T004202,0
T004203,0
T004204,0
T004205,1
T004206,0
T004207,0
T004208,0
T004209,0
T004210,0
T004211,0
T004212,0
T004213,0
T004214,0
T004215,0
T004216,0
T004217,1
T004218,0
T004219,0
T004220,0
T004221,0
T004222,1
T004223,1
T004224,0
T004225,0
T004226,0
T004227,1
T004228,0
T004229,0
T004230,1
T004231,1
T004232,1
T004233,0
T004234,1
T004235,0
T004236,0
T004237,1
T004238,0
T004239,1
T004240,0
T004241,0
T004242,0
T004243,0
T004244,0
T004245,0
T004246,0
T004247,1
T004248,1
T004249,0
T004250,0
T004251,0
T004252,1
T004253,1
T004254,0
T004255,0
T004256,1
T004257,0
T004258,1
T004259,0
T004260,0
T004261,0
T004262,1
T004263,0
T004264,1
T004265,0
T004266,0
T004267,0
T004268,0
T004269,0
T004270,0
T004271,1
T004272,0
T004273,1
T004274,0
T004275,0
T004276,1
T004277,1
T004278,1
T004279,0
T004280,0
T004281,0
T004282,0
T004283,1
T004284,0
T004285,0
T004286,0
T004287,0
T004288,0
T004289,0
T004290,0
T004291,0
T004292,0
T004293,0
T004294,0
T004295,0
T004296,0
T004297,0
T004298,0
T004299,0
T004300,1
T004301,0
T004302,1
T004303,0
T004304,0
T004305,0
T004306,0
T004307,0
T004308,0
T004309,0
T004310,1
T004311,0
T004312,0
T004313,0
T004314,1
T004315,0
T004316,0
T004317,0
T004318,0
T004319,0
T004320,0
T004321,1
T004322,0
T004323,0
T004324,0
T004325,1
T004326,0
T004327,0
T004328,0
T004329,0
T004330,1
T004331,0
T004332,0
T004333,0
T004334,0
T004335,0
T004336,0
T004337,0
T004338,0
T004339,0
T004340,0
T004341,0
T004342,0
T004343,1
T004344,1
T004345,1
T004346,0
T004347,0
T004348,1
T004349,0
T004350,0
T004351,0
T004352,0
T004353,1
T004354,0
T004355,0
T004356,0
T004357,0
T004358,0
T004359,0
T004360,1
T004361,0
T004362,0
T004363,0
T004364,0
T004365,1
T004366,0
T004367,1
T004368,0
T004369,0
T004370,1
T004371,0
T004372,0
T004373,0
T004374,0
T004375,1
T004376,0
T004377,0
T004378,0
T004379,1
T004380,0
T004381,0
T004382,1
T004383,0
T004384,0
T004385,1
T004386,0
T004387,0
T004388,0
T004389,0
T004390,1
T004391,1
T004392,0
T004393,0
T004394,1
T004395,1
T004396,1
T004397,0
T004398,0
T004399,0
T004400,0
T004401,1
T004402,0
T004403,0
T004404,0
T004405,1
T004406,0
T004407,0
T004408,1
T004409,0
T004410,1
T004411,0
T004412,0
T004413,0
T004414,0
T004415,0
T004416,0
T004417,0
T004418,0
T004419,1
T004420,0
T004421,0
T004422,1
T004423,0
T004424,0
T004425,0
T004426,0
T004427,0
T004428,0
T004429,0
T004430,0
T004431,0
T004432,1
T004433,0
T004434,1
T004435,0
T004436,0
T004437,1
T004438,0
T004439,0
T004440,0
T004441,0
T004442,0
T004443,0
T004444,1
T004445,0
T004446,0
T004447,0
T004448,0
T004449,0
T004450,1
T004451,1
T004452,1
T004453,1
T004454,0
T004455,1
T004456,0
T004457,0
T004458,1
T004459,1
T004460,1
T004461,0
T004462,0
T004463,0
T004464,0
T004465,0
T004466,0
T004467,1
T004468,0
T004469,1
T004470,0
T004471,0
T004472,0
T004473,0
T004474,0
T004475,0
T004476,1
T004477,0
T004478,0
T004479,0
T004480,0
T004481,0
T004482,1
T004483,1
T004484,0
T004485,0
T004486,1
T004487,1
T004488,1
T004489,0
T004490,1
T004491,1
T004492,0
T004493,1
T004494,1
T004495,1
T004496,0
T004497,0
T004498,1
T004499,0
T004500,0
T004501,1
T004502,0
T004503,1
T004504,0
T004505,0
T004506,1
T004507,0
T004508,0
T004509,0
T004510,0
T004511,0
T004512,1
T004513,0
T004514,0
T004515,0
T004516,0
T004517,1
T004518,1
T004519,0
T004520,0
T004521,0
T004522,1
T004523,0
T004524,0
T004525,1
T004526,0
T004527,0
T004528,0
T004529,1
T004530,0
T004531,0
T004532,0
T004533,0
T004534,1
T004535,1
T004536,0
T004537,0
T004538,1
T004539,0
T004540,0
T004541,0
T004542,0
T004543,0
T004544,0
T004545,1
T004546,0
T004547,0
T004548,0
T004549,0
T004550,0
T004551,0
T004552,0
T004553,0
T004554,0
T004555,0
T004556,0
T004557,0
T004558,0
T004559,0
T004560,0
T004561,0
T004562,0
T004563,0
T004564,0
T004565,1
T004566,0
T004567,0
T004568,1
T004569,0
T004570,1
T004571,0
T004572,0
T004573,0
T004574,0
T004575,1
T004576,0
T004577,0
T004578,0
T004579,0
T004580,1
T004581,0
T004582,1
T004583,0
T004584,0
T004585,0
T004586,1
T004587,0
T004588,1
T004589,1
T004590,0
T004591,0
T004592,1
T004593,1
T004594,1
T004595,0
T004596,1
T004597,0
T004598,0
T004599,0
T004600,1
T004601,1
T004602,0
T004603,1
T004604,0
T004605,0
T004606,0
T004607,1
T004608,0
T004609,0
T004610,0
T004611,0
T004612,0
T004613,0
T004614,0
T004615,1
T004616,0
T004617,0
T004618,1
T004619,1
T004620,0
T004621,0
T004622,0
T004623,0
T004624,1
T004625,1
T004626,0
T004627,1
T004628,1
T004629,0
T004630,0
T004631,1
T004632,1
T004633,1
T004634,1
T004635,0
T004636,1
T004637,1
T004638,0
T004639,0
T004640,0
T004641,0
T004642,0
T004643,0
T004644,0
T004645,0
T004646,0
T004647,0
T004648,0
T004649,0
T004650,0
T004651,0
T004652,1
T004653,0
T004654,1
T004655,0
T004656,0
T004657,1
T004658,0
T004659,1
T004660,0
